filename,Block_No,Seq_num,pageno,toppage,top,left,height,width,fonts_type,fonts_size,LABEL,Text
i2,64,274,3,1715,2223,297,165,241,TimesLTStd-Roman,9,BODY,The mobile user sends a service access request message
i2,64,275,3,1715,2223,297,165,241,TimesLTStd-Roman,9,BODY,"to the online shopping mall. The message does not containany real identity information of the mobile user, but a virtualID of the mobile user is included. When the online shippingmall receives the request message, it looks up the BIDaaSblockchain with the provided virtual ID. As the online shop-ping mall has a partnership with the telecommunication com-pany, which is the BIDaaS provider in this case, the onlineshopping mall can access the BIDaaS blockchain to get thenecessary data for the provided virtual ID. The online shop-ping mall obtains at least the user’s public key, which is validand authentic, from the BIDaaS blockchain. Then, the online"
i2,64,276,3,1715,2223,297,165,241,TimesLTStd-Roman,9,BODY,shopping mall uses the obtained user’s public key for mutual
i2,64,277,3,1715,2223,297,165,241,TimesLTStd-Roman,9,BODY,authentication with the mobile user.
i2,65,278,3,1715,2390,297,57,241,TimesLTStd-Roman,9,BODY,"After authentication and service access approval, the onlineshopping mall may need some extra information of the mobileuser such as the real name, mobile phone number, and postaladdress. Then, it can be obtained from the mobile telecom-"
i2,65,279,3,1715,2390,297,57,241,TimesLTStd-Roman,9,BODY,munication company’s user account database.
i2,66,280,3,1715,2462,36,6,16,FormataOTF-Reg,6,BODY,2276
i2,67,281,3,1715,2462,492,5,45,FormataOTF-Reg,5,BODY,"VOLUME 6, 2018"
i2,69,345,4,2548,2574,36,6,158,FormataOTF-Reg,6,BODY,J.-H. Lee: BIDaaS: Blockchain-Based ID As a Service
i2,70,346,4,2548,2842,98,6,119,FormataOTF-Bold,6,FI,FIGURE 1.
i2,70,347,4,2548,2842,98,6,119,FormataOTFMd,6,BODY,BIDaaS for a mobile user.
i2,71,348,4,2548,2866,36,141,241,FormataOTF-Bold,8,H1,IV. DISCUSSION
i2,71,349,4,2548,2866,36,141,241,FormataOTFMdIt,8,H2,A. CONSENSUS ALGORITHM
i2,71,350,4,2548,2866,36,141,241,TimesLTStd-Roman,9,BODY,"As the BIDaaS blockchain is a private blockchain, the PBFTalgorithm can be used rather than the PoW algorithm, whichrequires a considerably high amount of computing powerto reach a consensus on a block. The PBFT algorithmis based on replicated state machine and voting by repli-cas for state changes. Compared with the PoW algorithm,it is known as a lower computing power required, whileproviding embedded design optimizations such as reduc-ing the size and number of messages exchanged betweennodes."
i2,72,351,4,2548,3027,36,129,241,FormataOTFMdIt,8,H2,B. CONSORTIUM BLOCKCHAIN
i2,72,352,4,2548,3027,36,129,241,TimesLTStd-Roman,9,BODY,"The BIDaaS blockchain in this paper is a private blockchain,which means that the BIDaaS blockchain is owned by theBIDaaS provider (e.g., mobile telecommunication company"
i2,72,353,4,2548,3027,36,129,241,TimesLTStd-Roman,9,BODY,"in our example), but it can be operated by consortium mem-bers (e.g., mobile telecommunication company and its part-ners in our example). However, it does not mean that the useraccount information is shared among all consortium mem-bers. In other words, the mobile telecommunication companystill keeps its user account information and provides otherpartners if requested."
i2,73,354,4,2548,3175,36,105,241,FormataOTFMdIt,8,H2,C. SERVICE LEVEL AGREEMENT
i2,73,355,4,2548,3175,36,105,241,TimesLTStd-Roman,9,BODY,A service level agreement (SLA) may exist between the
i2,73,356,4,2548,3175,36,105,241,TimesLTStd-Roman,9,BODY,partner and the BIDaaS provider. This allows the BIDaaS
i2,73,357,4,2548,3175,36,105,241,TimesLTStd-Roman,9,BODY,provider creates new sources of revenue by providing a iden-tity and authentication management solution as well as theextra user information to the partner. A SLA between the userand the BIDaaS provider may be also required as the BIDaaSprovider supplies the user’s personal information to the part-
i2,73,358,4,2548,3175,36,105,241,TimesLTStd-Roman,9,BODY,"ner. For instance, in the mobile user case, when the mobile"
i2,74,359,4,2548,2865,297,33,241,TimesLTStd-Roman,9,BODY,"user subscribes to the mobile telecommunication company,the SLA between the user and the mobile telecommunicationcompany (i.e., BIDaaS provider) can be established."
i2,75,360,4,2548,2916,297,81,241,FormataOTFMdIt,8,H2,D. PROVIDED USER INFORMATION
i2,75,361,4,2548,2916,297,81,241,TimesLTStd-Roman,9,BODY,"Once the extra user information is provided to the partner, theprovided user information is used by the partner. It means thatthe provided user information is not guaranteed to be usedonly for once. The partner may store and use for other pur-poses. For better user privacy, a scheme to detect or preventmisuse of the provided user information."
i2,76,362,4,2548,3014,297,93,241,FormataOTFMdIt,8,H3,E. USE OF VIRTUAL IDs
i2,76,363,4,2548,3014,297,93,241,TimesLTStd-Roman,9,BODY,"The virtual ID may be used per service or per partner. Also,the same virtual ID may be used for all partners. It wouldbe depending on the user’s decision. The user may have apreference to use the virtual IDs, which are registered in the"
i2,76,364,4,2548,3014,297,93,241,TimesLTStd-Roman,9,BODY,BIDaaS blockchain in advance. The preference may effect ona degree of user privacy as the same virtual ID can be trackedduring the period of use.
i2,77,365,4,2548,3125,297,69,241,FormataOTFMdIt,8,H3,F. TIMESTAMP INSTEAD OF A NONCE
i2,77,366,4,2548,3125,297,69,241,TimesLTStd-Roman,9,BODY,"The nonce is used during mutual authentication between theuser and the partner, but it can be replaced with a times-tamp. Nowadays, portable computing devices such as laptopand mobile phone that have a precise clock synchronizationscheme are omnipresent."
i2,78,367,4,2548,3211,297,69,241,FormataOTFMdIt,8,H3,G. PRIVATE KEY OF A USER
i2,78,368,4,2548,3211,297,69,241,TimesLTStd-Roman,9,BODY,"The user’s private key must be safely stored and managed.For the mobile user, the private key may be stored at an elec-tronic subscriber identity module (eSIM) and other sensitiveinformation such as key generation materials are executed"
i2,78,369,4,2548,3211,297,69,241,TimesLTStd-Roman,9,BODY,and stored at the trusted execution environment (TEE).
i2,79,370,4,2548,3295,36,5,45,FormataOTF-Reg,5,BODY,"VOLUME 6, 2018"
i2,80,371,4,2548,3294,522,6,16,FormataOTF-Reg,6,BODY,2277
i2,82,429,5,3381,3448,36,45,241,FormataOTFMdIt,8,H3,H. BENEFITS TO THE BIDaaS PROVIDER
i2,82,430,5,3381,3448,36,45,241,TimesLTStd-Roman,9,BODY,The BIDaaS provider creates new sources of revenue by pro-viding an identity and authentication management solution aswell as providing existing user information to its partners.
i2,83,431,5,3381,3508,36,93,241,FormataOTFMdIt,8,H3,I. BENEFITS TO THE PARTNER
i2,83,432,5,3381,3508,36,93,241,TimesLTStd-Roman,9,BODY,"The partner providing its service to the user does not needto implement and maintain an in-house identity and authen-tication management infrastructure. In addition, the partneris free from the burden of storing and managing securelysensitive user information. Necessary information of the useris pulled from the BIDaaS provider’s user account databaseonly when it is needed."
i2,84,433,5,3381,3617,36,93,241,FormataOTFMdIt,8,H3,J. BENEFITS TO THE USER
i2,84,434,5,3381,3617,36,93,241,TimesLTStd-Roman,9,BODY,The user does not need to create unnecessary accounts forservices that the user may use for instance once a month. With
i2,84,435,5,3381,3617,36,93,241,TimesLTStd-Roman,9,BODY,"a number of accounts for Internet services, the user is difﬁ-cult to manage all the account information. For instance, itwould be difﬁcult to remember all the IDs and correspondingpasswords. In addition, the user does not need to provide itspersonal information to various service providers."
i2,85,436,5,3381,3725,36,104,241,FormataOTF-Bold,8,H1,V. CONCLUSION
i2,85,437,5,3381,3725,36,104,241,TimesLTStd-Roman,9,BODY,"This paper has presented a blockchain based ID as a Ser-vice (BIDaaS), which is a new type of IDaaS for identityand authentication management. Each procedure of the pro-posal has been described in details. In addition, one practicalexample showing how the proposed BIDaaS works as anidentity and authentication management infrastructure formobile users of a mobile telecommunication company hasbeen presented."
i2,86,438,5,3381,3832,46,9,57,TimesLTStd-Roman,9,BODY,"As discussed,"
i2,87,439,5,3381,3832,36,129,241,TimesLTStd-Roman,9,BODY,the proposed BIDaaS has a room forimprovement. The ﬁrst thing to consider is to develop ascheme to detect or prevent misuse of the provided userinformation at the partner. It can be implemented as a cloudplatform that the partner is only granted to access for permit-ted services. The second is to develop a secure TEE operation
i2,87,440,5,3381,3832,36,129,241,TimesLTStd-Roman,9,BODY,for the mobile user case. The public and private key pairis generated at the mobile phone and besides private key isstored at the mobile phone. Today the TEE provides the mostsecure area that guarantees code and data loaded inside to beprotected in terms of conﬁdentiality and integrity.
i2,88,441,5,3381,3407,379,6,158,FormataOTF-Reg,6,BODY,J.-H. Lee: BIDaaS: Blockchain-Based ID As a Service
i2,89,442,5,3381,3448,298,37,240,FormataOTF-Bold,8,RE,REFERENCES
i2,89,443,5,3381,3448,298,37,240,TimesLTStd-Roman,7,BODY,"[1] F. Brezo and P. Bringas, ‘‘Issues and risks associated with cryptocurren-cies such as bitcoin,’’ in"
i2,89,444,5,3381,3448,298,37,240,TimesLTStd-Italic,7,BODY,Proc. 2nd Int. Conf. Soc. Eco-Informat.
i2,89,445,5,3381,3448,298,37,240,TimesLTStd-Roman,7,BODY,", 2012,pp. 20–26."
i2,90,446,5,3381,3487,300,25,237,TimesLTStd-Roman,7,BODY,"[2] A. Gervais, G. Karame, V. Capkun, and S. Capkun, ‘‘Is bitcoin a decen-tralized currency?’’"
i2,90,447,5,3381,3487,300,25,237,TimesLTStd-Italic,7,BODY,IEEE Security Privacy
i2,90,448,5,3381,3487,300,25,237,TimesLTStd-Roman,7,BODY,", vol. 12, no. 3, pp. 54–60,May/Jun. 2014."
i2,91,449,5,3381,3514,300,25,237,TimesLTStd-Roman,7,BODY,"[3] J.-H. Lee and M. Pilkington, ‘‘How the blockchain revolution will reshapethe consumer electronics industry,’’"
i2,91,450,5,3381,3514,300,25,237,TimesLTStd-Italic,7,BODY,IEEE Consum. Electron. Mag.
i2,91,451,5,3381,3514,300,25,237,TimesLTStd-Roman,7,BODY,", vol. 6,no. 3, pp. 19–23, Jul. 2017."
i2,92,452,5,3381,3541,300,34,237,TimesLTStd-Roman,7,BODY,"[4] M. Pilkington, R. Crudu, and L. G. Grant, ‘‘Blockchain and bitcoin as away to lift a country out of poverty—Tourism 2.0 and e-governance in therepublic of moldova,’’"
i2,92,453,5,3381,3541,300,34,237,TimesLTStd-Italic,7,BODY,Int. J. Internet Technol. Secured Trans.
i2,92,454,5,3381,3541,300,34,237,TimesLTStd-Roman,7,BODY,", vol. 7, no. 2,pp. 115–143, Oct. 2017."
i2,93,455,5,3381,3577,300,25,237,TimesLTStd-Roman,7,BODY,"[5] B. Lee and J.-H. Lee, ‘‘Blockchain-based secure ﬁrmware update forembedded devices in an Internet of Things environment,’’"
i2,93,456,5,3381,3577,300,25,237,TimesLTStd-Italic,7,BODY,J. Supercomput.
i2,93,457,5,3381,3577,300,25,237,TimesLTStd-Roman,7,BODY,",vol. 73, no. 3, pp. 1152–1167, Mar. 2017."
i2,94,458,5,3381,3603,300,25,237,TimesLTStd-Roman,7,BODY,"[6] S. Nakamoto,"
i2,94,459,5,3381,3603,300,25,237,TimesLTStd-Italic,7,BODY,Bitcoin: A Peer-to-Peer Electronic Cash System
i2,94,460,5,3381,3603,300,25,237,TimesLTStd-Roman,7,BODY,. 2008.[7]
i2,94,461,5,3381,3603,300,25,237,TimesLTStd-Italic,7,BODY,Top Financial Services Issues of 2017
i2,94,462,5,3381,3603,300,25,237,TimesLTStd-Roman,7,BODY,", PwC, London, U.K., Dec. 2016.[8] G. Wood, ‘‘Ethereum: A secure decentralised generalized transaction"
i2,95,463,5,3381,3630,314,7,79,TimesLTStd-Roman,7,BODY,"ledger,’’ Tech. Rep., 2014."
i2,96,464,5,3381,3639,300,25,237,TimesLTStd-Roman,7,BODY,"[9] R. C. Merkle, ‘‘A digital signature based on a conventional encryp-"
i2,96,465,5,3381,3639,300,25,237,TimesLTStd-Roman,7,BODY,"tion function,’’ in"
i2,96,466,5,3381,3639,300,25,237,TimesLTStd-Italic,7,BODY,Proc. Conf. Theory Appl. Cryptogr. Techn.
i2,96,467,5,3381,3639,300,25,237,TimesLTStd-Roman,7,BODY,", 1987,pp. 369–378."
i2,97,468,5,3381,3666,297,25,241,TimesLTStd-Roman,7,BODY,"[10] M. Castro and B. Liskov, ‘‘Practical byzantine fault tolerance and proac-tive recovery,’’"
i2,97,469,5,3381,3666,297,25,241,TimesLTStd-Italic,7,BODY,ACM Trans. Comput. Syst.
i2,97,470,5,3381,3666,297,25,241,TimesLTStd-Roman,7,BODY,", vol. 20, no. 4, pp. 398–461,Nov. 2002."
i2,98,471,5,3381,3693,297,34,241,TimesLTStd-Roman,7,BODY,"[11] A. Clement, E. Wong, L. Alvisi, M. Dahlin, and M. Marchetti, ‘‘Makingbyzantine fault tolerant systems tolerate byzantine faults,’’ in"
i2,98,472,5,3381,3693,297,34,241,TimesLTStd-Italic,7,BODY,Proc. 6thUSENIX Symp. Netw. Syst. Design Implement.
i2,98,473,5,3381,3693,297,34,241,TimesLTStd-Roman,7,BODY,", 2009, pp. 153–168.[12] C. Cachin, ‘‘Architecture of the hyperledger blockchain fabric,’’ Tech."
i2,99,474,5,3381,3729,314,7,47,TimesLTStd-Roman,7,BODY,"Rep., Jul. 2016."
i2,100,475,5,3381,3763,297,189,241,FormataOTFMd,7,BODY,JONG-HYOUK LEE
i2,100,476,5,3381,3763,297,189,241,TimesLTStd-Roman,7,BODY,"(M’07–SM’12)receivedthe Ph.D. degree in computer engineering fromSungkyunkwan University, Suwon, South Korea.In 2009, he joined INRIA, France, where he under-took the protocol design and implementation forIPv6 vehicular communication and security. Hestarted his academic profession at TELECOMBretagne, France, in 2012, as an Assistant Pro-fessor. In 2013, he moved to Sangmyung Univer-sity, Cheonan, South Korea. His research interestsinclude blockchain, malware analysis, and protocol analysis. He received theBest Paper Award at the IEEE WiMob 2012 and the Best Land TransportationPaper Award from the IEEE Vehicular Technology Society in 2015. He wasa Tutorial Speaker at the IEEE WCNC 2013, the IEEE VTC 2014 Spring,and the IEEE ICC 2016. He was introduced as the Young Researcher of the"
i2,100,477,5,3381,3763,297,189,241,TimesLTStd-Roman,7,BODY,Month by the National Research Foundation of Korea Webzine in 2014. He
i2,100,478,5,3381,3763,297,189,241,TimesLTStd-Roman,7,BODY,received the Haedong Young Scholar Award in 2017. He is an Associate Edi-tor of the IEEE T
i2,100,479,5,3381,3763,297,189,241,TimesLTStd-Roman,5,BODY,RANSACTIONS
i2,100,480,5,3381,3763,297,189,241,TimesLTStd-Roman,7,BODY,on C
i2,100,481,5,3381,3763,297,189,241,TimesLTStd-Roman,5,BODY,ONSUMER
i2,100,482,5,3381,3763,297,189,241,TimesLTStd-Roman,7,BODY,E
i2,100,483,5,3381,3763,297,189,241,TimesLTStd-Roman,5,BODY,LECTRONICS
i2,100,484,5,3381,3763,297,189,241,TimesLTStd-Roman,7,BODY,and
i2,100,485,5,3381,3763,297,189,241,TimesLTStd-Italic,7,BODY,IEEE ConsumerElectronics Magazine
i2,100,486,5,3381,3763,297,189,241,TimesLTStd-Roman,7,BODY,. He is an author of the Internet Standards:
i2,100,487,5,3381,3763,297,189,241,TimesLTStd-Italic,7,BODY,IETF RFC8127
i2,100,488,5,3381,3763,297,189,241,TimesLTStd-Roman,7,BODY,and
i2,100,489,5,3381,3763,297,189,241,TimesLTStd-Italic,7,BODY,IETF RFC 8191
i2,100,490,5,3381,3763,297,189,241,TimesLTStd-Roman,7,BODY,.
i2,101,491,5,3381,4127,36,6,16,FormataOTF-Reg,6,BODY,2278
i2,102,492,5,3381,4128,492,5,45,FormataOTF-Reg,5,BODY,"VOLUME 6, 2018"
i3,1,1,1,50,81,217,8,319,FormataOTF-Bold,8,HF,SPECIAL SECTION ON SECURITY AND PRIVACY FOR VEHICULAR NETWORKS
i3,2,2,1,50,114,36,6,433,FormataOTF-Reg,6,HF,"Received October 29, 2017, accepted November 25, 2017, date of publication December 13, 2017, date of current version March 19, 2018."
i3,3,3,1,50,127,36,5,138,GiovanniStd-BookItalic,5,HF,Digital Object Identifier 10.1109/ACCESS.2017.2782881
i3,4,4,1,50,161,36,47,409,FormataOTFCond-Md,21,TI,Mobile Cyber Physical Systems: CurrentChallenges and Future Networking Applications
i3,5,5,1,50,227,36,71,418,FormataOTFMd,9,AU,YANXIANG GUO
i3,5,6,1,50,227,36,71,418,FormataOTFMd,7,BODY,"1,2"
i3,5,7,1,50,227,36,71,418,FormataOTFMd,9,AU,", XIPING HU"
i3,5,8,1,50,227,36,71,418,FormataOTFMd,7,BODY,"1,2"
i3,5,9,1,50,227,36,71,418,FormataOTFMd,9,AU,", (Member, IEEE), BIN HU"
i3,5,10,1,50,227,36,71,418,FormataOTFMd,7,BODY,3
i3,5,11,1,50,227,36,71,418,FormataOTFMd,9,AU,", (Senior Member, IEEE),JUN CHENG"
i3,5,12,1,50,227,36,71,418,FormataOTFMd,7,BODY,"1,2"
i3,5,13,1,50,227,36,71,418,FormataOTFMd,9,AU,", MENGCHU ZHOU"
i3,5,14,1,50,227,36,71,418,FormataOTFMd,7,BODY,"4,5"
i3,5,15,1,50,227,36,71,418,FormataOTFMd,9,AU,", (Fellow, IEEE), AND RICKY Y. K. KWOK"
i3,5,16,1,50,227,36,71,418,FormataOTFMd,7,BODY,6
i3,5,17,1,50,227,36,71,418,FormataOTFMd,9,BODY,", (Fellow, IEEE)"
i3,5,18,1,50,227,36,71,418,TimesLTStd-Roman,4,BODY,1
i3,5,19,1,50,227,36,71,418,TimesLTStd-Roman,6,AFF,"Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen 518055, China"
i3,5,20,1,50,227,36,71,418,TimesLTStd-Roman,4,BODY,2
i3,5,21,1,50,227,36,71,418,TimesLTStd-Roman,6,AFF,"Department of Mechanical and Automation Engineering, The Chinese University of Hong Kong, Hong Kong"
i3,5,22,1,50,227,36,71,418,TimesLTStd-Roman,4,BODY,3
i3,5,23,1,50,227,36,71,418,TimesLTStd-Roman,6,AFF,"School of Information Science and Engineering, Lanzhou University, Lanzhou 730000, China"
i3,5,24,1,50,227,36,71,418,TimesLTStd-Roman,4,BODY,4
i3,5,25,1,50,227,36,71,418,TimesLTStd-Roman,6,AFF,"Department of Electrical and Computer Engineering, New Jersey Institute of Technology, Newark, NJ 07102, USA"
i3,5,26,1,50,227,36,71,418,TimesLTStd-Roman,4,BODY,5
i3,5,27,1,50,227,36,71,418,TimesLTStd-Roman,6,AFF,"Institute of Systems Engineering, Macau University of Science and Technology, Macau 999078, China"
i3,5,28,1,50,227,36,71,418,TimesLTStd-Roman,4,BODY,6
i3,5,29,1,50,227,36,71,418,TimesLTStd-Roman,6,AFF,"Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong"
i3,6,30,1,50,303,36,7,368,TimesLTStd-Roman,7,EM,"Corresponding authors: Xiping Hu (xp.hu@siat.ac.cn), Bin Hu (bh@lzu.edu.cn), and Jun Cheng (jun.cheng@siat.ac.cn)"
i3,7,31,1,50,318,36,72,426,TimesLTStd-Roman,7,BODY,"This work was supported in part by the Shenzhen-Hong Kong Innovative Project under Grant SGLH20161212140718841, in part by theGuangdong Technology Project under Grant 2016B010108010, Grant 2016B010125003, and Grant 2017B010110007, in part by the"
i3,7,32,1,50,318,36,72,426,TimesLTStd-Roman,7,BODY,"Shenzhen Engineering Laboratory for 3D Content Generating Technologies under Grant [2017]476, in part by the Shenzhen TechnologyProject under Grant JCYJ20170413152535587, Grant JSGG20160331185256983, and Grant JSGG20160229115709109, in part by the"
i3,7,33,1,50,318,36,72,426,TimesLTStd-Roman,7,BODY,"National Basic Research Program of China (973 Program) under Grant 2014CB744600, in part by the National Nature Science Foundationof China under Grant 61632014, Grant 61772508, and Grant U1713213 in part by the Program of International S&T Cooperation of"
i3,7,34,1,50,318,36,72,426,TimesLTStd-Roman,7,BODY,"MOST under Grant 2013DFA11140, in part by FDCT (Fundo para o Desenvolvimento das Ciencias e da Tecnologia) under Grant119/2014/A3, and in part by the CAS Key Technology Talent Program."
i3,8,35,1,50,420,43,117,426,FormataOTF-Bold,9,AB,ABSTRACT
i3,8,36,1,50,420,43,117,426,TimesLTStd-Roman,9,BODY,"Mobile cyber-physical systems (CPS) that take the advantages and extend the applicationdomains of CPS have become increasingly popular in recent years. For example, mobile CPS couldbe a kind of foundational techniques to support the development of vehicular networking systems,thereby improving security and privacy of users in the dynamic environments of vehicular networks. In thispaper, we ﬁrst distinguish mobile CPS from traditional CPS. Then, we introduce their three emergingapplication areas, i.e.,"
i3,8,37,1,50,420,43,117,426,TimesLTStd-Italic,9,BODY,"vehicular networking systems, healthcare systems, and mobile education"
i3,8,38,1,50,420,43,117,426,TimesLTStd-Roman,9,BODY,". After that,we discuss four main research challenges of mobile CPS regarding"
i3,8,39,1,50,420,43,117,426,TimesLTStd-Italic,9,BODY,"security, energy consumption, mobiledynamic environment"
i3,8,40,1,50,420,43,117,426,TimesLTStd-Roman,9,BODY,", and"
i3,8,41,1,50,420,43,117,426,TimesLTStd-Italic,9,BODY,system stability
i3,8,42,1,50,420,43,117,426,TimesLTStd-Roman,9,BODY,". Also, we consider the corresponding techniques, which mayaddress these challenges, and analyze the inter-relations among them. Finally, we outline the possibleresearch directions and applications of mobile CPS in the future."
i3,9,43,1,50,558,43,10,385,FormataOTF-Bold,9,KW,INDEX TERMS
i3,9,44,1,50,558,43,10,385,TimesLTStd-Roman,9,BODY,"Mobile cyber-physical systems, vehicular networks, security, privacy, dynamic."
i3,10,45,1,50,612,36,164,241,FormataOTF-Bold,8,H1,I. INTRODUCTION
i3,10,46,1,50,612,36,164,241,TimesLTStd-Roman,9,BODY,"Cyber-physical systems (CPS), which combine the physicalworld with cyber components, have been a key research areafor more than ten years [1]. Traditional CPS are involvedin many engineering projects such as smart electric powergrid, manufacturing systems, aerospace systems, and defensesystems [2]. Nowadays, with the development of pervasivemobile devices, mobile cyber physical systems (mobile CPS)have attracted more and more attention. Compared with CPSthat rely on stationary and huge machines or sensors andemphasize how to utilize cyber components to better masterthe physical world, mobile CPS concentrate on their mobility,which could seamlessly and ubiquitously sense data inpeople’s daily lives. Therefore, mobile CPS are able to be"
i3,11,47,1,50,611,297,21,241,TimesLTStd-Roman,9,BODY,used in everyone’s living more easily and deployed into abroader range in the physical world.
i3,12,48,1,50,635,297,141,241,TimesLTStd-Roman,9,BODY,"Although some may believe that mobile CPS are a sub-set of CPS [3], they are actually beyond them since theyhave some unique characteristics that provide opportunitiesin many application domains that traditional CPS are not ableto do so. As mobile devices become pervasive and equipwith various types of sensors, mobile CPS take advantagesof this ubiquitousness to continuously sense data in the phys-ical world. Thus, compared with CPS, mobile CPS couldhave much more data resources and could analyze and con-nect physical systems with more data. Furthermore, startingwith the system design, mobile CPS combine the beneﬁtsof CPS with their own exclusive features with the help of"
i3,13,49,1,50,801,36,6,20,FormataOTF-Reg,6,BODY,12360
i3,14,50,1,50,793,151,21,271,FormataOTF-Reg,5,BODY,2169-3536
i3,14,52,1,50,793,151,21,271,FormataOTF-Reg,5,BODY,2017 IEEE. Translations and content mining are permitted for academic research only.
i3,14,53,1,50,793,151,21,271,FormataOTF-Reg,5,BODY,"Personal use is also permitted, but republication/redistribution requires IEEE permission.See http://www.ieee.org/publications_standards/publications/rights/index.html for more information."
i3,15,54,1,50,801,492,5,45,FormataOTF-Reg,5,BODY,"VOLUME 6, 2018"
i3,20,69,2,882,908,36,6,257,FormataOTF-Reg,6,BODY,Y. Guo
i3,20,70,2,882,908,36,6,257,FormataOTF-Italic,6,BODY,et al.
i3,20,71,2,882,908,36,6,257,FormataOTF-Reg,6,BODY,: Mobile CPSs: Current Challenges and Future Networking Applications
i3,21,72,2,882,1026,36,6,163,FormataOTF-Bold,6,FI,FIGURE 1.
i3,21,73,2,882,1026,36,6,163,FormataOTFMd,6,BODY,Relation between CPS and mobile CPS.
i3,22,74,2,882,1057,36,153,241,TimesLTStd-Roman,9,BODY,"developing technology. Therefore, emerging from traditionalCPS, mobile CPS are not a subgroup of CPS but overlappingwith CPS. Also, because of this characteristic, there are com-mon issues for both CPS and mobile CPS, and some exam-ples are shown as an intersection between CPS and mobileCPS in Fig. 1. Additionally, because CPS and mobile CPSshare the common challenges and have some similarities insystem architectures, some solutions for CPS are applicable"
i3,22,75,2,882,1057,36,153,241,TimesLTStd-Roman,9,BODY,"for mobile CPS, and more details are to be discussed in"
i3,22,76,2,882,1057,36,153,241,TimesLTStd-Roman,9,BODY,"Section III later. However, as indicated in Fig. 1, since mobileCPS are more than a subclass of CPS, they have speciﬁc chal-lenges such as power constraints of mobile devices, unstablemobile networks, and highly dynamic environment."
i3,23,77,2,882,1213,36,261,241,TimesLTStd-Roman,9,BODY,"Several surveys about CPS are found in the literature.There are many common research challenges in CPS andmobile CPS, but with different emphasized aspects. We clas-sify the surveys into four categories from the perspective ofchallenges in (mobile) CPS, i.e., energy consumption, mobiledynamics environment, stability, and security and privacy, asgiven in Table 1. Reference [4] discusses issues about energy-efﬁcient operations and mobility prediction in the contextsensing domains with respect to anticipatory mobile comput-ing, and it also mentions privacy as a key challenge for a large-scale anticipatory system. Both mobile dynamic environmentand security and privacy are reviewed in [1], [2], [6], and [10],among which, while [1] and [2] only brieﬂy point out thesetwo aspects as key challenges in CPS, [6] and [10] summa-rize related work done in these two ﬁelds. A survey aboutmobile phone sensing concerning privacy and energy verse"
i3,23,78,2,882,1213,36,261,241,TimesLTStd-Roman,9,BODY,"continuous sensing is presented in [5]. An approach focusingon decoupling stability from timing uncertainty induced bynetworking is proposed in [7]. In [8], security is highlightedby studying CPS Intrusion Detection System (IDS) in details.Reference [9] considers the dynamic environment in model-ing CPS with an example of an aircraft vehicle management"
i3,24,79,2,882,1499,36,6,122,FormataOTF-Bold,6,TA,TABLE 1.
i3,24,80,2,882,1499,36,6,122,FormataOTFMd,6,BODY,Existing surveys about CPS.
i3,25,81,2,882,948,297,93,241,TimesLTStd-Roman,9,BODY,"system (VMS). Nevertheless, as we could notice in Table 1,a comprehensive survey on all these four challenges in CPSis still in paucity, and most of these surveys state challengesfrom the point of view of traditional CPS. Mobile CPS,however, as an emerging new category, have some challengesthat are not covered by CPS, or are concerned from differentperspectives. Therefore, we conduct this survey to address themain challenges in mobile CPS."
i3,26,82,2,882,1043,297,81,241,TimesLTStd-Roman,9,BODY,"In this survey, we summarize four main challenges in theﬁeld of mobile CPS and classify key technologies into fourchallenges, and furthermore, we outline the relations amongthese challenges. This survey aims at facilitating researchersand system engineers to gain an insight of mobile CPS, andhence would help them move forward to propose new andinnovative solutions and applications for mobile CPS."
i3,27,83,2,882,1127,297,69,241,TimesLTStd-Roman,9,BODY,The rest of this paper is organized as follows. Section IIpresents existing applications in three areas of mobile CPS.
i3,27,84,2,882,1127,297,69,241,TimesLTStd-Roman,9,BODY,"Section III introduces and analyzes key technologies as solu-tions corresponding to the challenges, while Section IV rec-ognizes the future research challenges. Section V concludesthis paper."
i3,28,85,2,882,1212,297,56,241,FormataOTF-Bold,8,H1,II. MOBILE CPS APPLICATIONS
i3,28,86,2,882,1212,297,56,241,TimesLTStd-Roman,9,BODY,"Because of their unique characteristics, mobile CPS couldbe applied to many application domains. In this survey, wemainly introduce three application ﬁelds: vehicular network-ing systems, healthcare systems, and mobile education."
i3,29,87,2,882,1288,297,6,238,FormataOTF-Bold,6,TA,TABLE 2.
i3,29,88,2,882,1288,297,6,238,FormataOTFMd,6,BODY,Differences between VNS in traditional CPS and in mobile CPS.
i3,30,89,2,882,1450,297,165,241,FormataOTFMdIt,8,H2,A. VEHICULAR NETWORKING SYSTEMS
i3,30,90,2,882,1450,297,165,241,TimesLTStd-Roman,9,BODY,"As a representative application domain in Intelligent Trans-portation System (ITS), vehicular networking systems (VNS)have been a signiﬁcant research area in CPS and mobile CPS.However, due to the inherent mobility of mobile CPS, VNS inmobile CPS could have more diverse application aspects. Thedifferences of VNS in traditional CPS and in mobile CPS are"
i3,30,91,2,882,1450,297,165,241,TimesLTStd-Roman,9,BODY,"summarized in Table 2. As we can see in Table 2, mobile CPS"
