filename,Block_No,Seq_num,pageno,toppage,top,left,height,width,fonts_type,fonts_size,LABEL,Text
m3,117,11250,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,τ
m3,117,11251,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,YB
m3,117,11252,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,and the parallel and non-radiative recombination 1/
m3,117,11253,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,τ
m3,117,11254,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,nr
m3,117,11255,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,"(Figure 1). The Arrhenius plot of the total YB recombination rate, as shown in Figure 6, revealed a rather constant radiative recombination rate at low temperatures and an additional temperature-activated rate toward higher temperatures. The activation energy deduced from the Arrhenius equation"
m3,117,11257,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,"was approximately 0.64 eV. Thus, a considerably high and predominantly non-radiative recombination rate of more than 10"
m3,117,11258,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,8
m3,117,11259,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,s
m3,117,11260,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,−
m3,117,11261,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,1
m3,117,11262,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,"was obtained at high temperatures above 1000 K. The YB defects rapidly (e.g., below 1 ns, evident from Figure 4) catch the carriers from the BB level while getting saturated. At room temperature (300 K), the luminescent decay rate of the YB (transition B) is approximately 1/"
m3,117,11263,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,τ
m3,117,11264,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,YB
m3,117,11265,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,10
m3,117,11266,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,5
m3,117,11267,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,s
m3,117,11268,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,−
m3,117,11269,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,1
m3,117,11270,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,", which reflects a comparably slow and easily saturable process with respect to the BB decay (transition A) with approximately 1/"
m3,117,11271,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,τ
m3,117,11272,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,BB
m3,117,11273,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,10
m3,117,11274,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,7
m3,117,11275,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,s
m3,117,11276,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,−
m3,117,11277,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,1
m3,117,11278,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,". However, at"
m3,117,11279,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,"high temperatures (e.g., 1100 K) the non-radiative relaxation rate over the defects (transition C) increases towards 10"
m3,117,11280,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,9
m3,117,11281,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,s
m3,117,11282,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,−
m3,117,11283,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,1
m3,117,11284,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,". The non-equilibrium carriers can then be depopulated more efficiently from the BB level. Therefore, at this elevated temperature, approximately 10"
m3,117,11285,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,9
m3,117,11286,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,"(non-equilibrium) holes per second for each present defect must be provided to saturate this quenching rate before reasonably strong PL emission can be observed. This is possible with a pulsed laser in the MW range, which produces ns pulses at moderate pulse energies in the µJ to mJ range. The resulting excitation flux density at 1 MW/cm² is approximately 2 × 10"
m3,117,11287,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,24
m3,117,11288,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,"photons per second, per cm². An analysis based on the corresponding rate equations (cf. Section 4) predicted that this is enough to saturate each defect (even for high defect densities up to 10"
m3,117,11289,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,19
m3,117,11290,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,cm
m3,117,11291,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,−
m3,117,11292,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,3
m3,117,11293,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,) in the µm-thin-film with as much as 10
m3,117,11294,11,8968,8533,181,694,382,PalatinoLinotype,5,BODY,9
m3,117,11295,11,8968,8533,181,694,382,PalatinoLinotype,9,BODY,"non-equilibrium holes per second. Once recombined, the defect will rapidly capture another excitation carrier from the BB. Therefore, the decay rates in the BB and YB are finally governed by the temperature activated non-radiative decay. Conversely, more and more power density must be applied for"
m3,118,12974,12,9860,9917,76,8,92,URWPalladioL-Ital,7,BODY,Condens. Matter
m3,118,12975,12,9860,9917,76,8,92,URWPalladioL-Bold,7,BODY,2017
m3,118,12976,12,9860,9917,76,8,92,URWPalladioL-Roma,7,BODY,","
m3,118,12977,12,9860,9917,76,8,92,URWPalladioL-Ital,7,BODY,2
m3,118,12978,12,9860,9917,76,8,92,URWPalladioL-Roma,7,BODY,", 19"
m3,119,12979,12,9860,9918,491,7,26,URWPalladioL-Roma,7,BODY,12 of 15
m3,120,12980,12,9860,9951,76,36,442,URWPalladioL-Roma,9,BODY,"Conversely, more and more power density must be applied for overcompensating the quenchingprocess at high temperatures; however, because time constants are rather short, a short laser pulsewith moderate energy can sufﬁce."
m3,121,12981,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,"Figure 6 depicts an Arrhenius plot containing both the experimental and numerical modelingresults of the PL’s “cascaded” recombination channels where the following modeling parametersare identiﬁed: the activation energy of 0.64 eV for thermal quenching of the YB, the vibrationalattempt frequency"
m3,121,12982,12,9860,9992,76,226,443,PazoMath-Italic,9,BODY,ν
m3,121,12983,12,9860,9992,76,226,443,URWPalladioL-Ital,7,BODY,nr
m3,121,12984,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,2.5
m3,121,12985,12,9860,9992,76,226,443,CMSY10,10,BODY,×
m3,121,12986,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,10
m3,121,12987,12,9860,9992,76,226,443,URWPalladioL-Roma,7,BODY,11
m3,121,12988,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,s
m3,121,12989,12,9860,9992,76,226,443,CMSY10,7,BODY,−
m3,121,12990,12,9860,9992,76,226,443,URWPalladioL-Roma,7,BODY,1
m3,121,12991,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,", which is derived from Arrhenius plot and is associated tothe resulting thermally-activated non-radiative recombination rate that ranges from irrelevant 4 s"
m3,121,12992,12,9860,9992,76,226,443,CMSY10,7,BODY,−
m3,121,12993,12,9860,9992,76,226,443,URWPalladioL-Roma,7,BODY,1
m3,121,12994,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,at 300 K up to 2.6
m3,121,12995,12,9860,9992,76,226,443,CMSY10,10,BODY,×
m3,121,12996,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,10
m3,121,12997,12,9860,9992,76,226,443,URWPalladioL-Roma,7,BODY,8
m3,121,12998,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,s
m3,121,12999,12,9860,9992,76,226,443,CMSY10,7,BODY,−
m3,121,13000,12,9860,9992,76,226,443,URWPalladioL-Roma,7,BODY,1
m3,121,13001,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,"at 1100 K, the excitation density (10"
m3,121,13002,12,9860,9992,76,226,443,CMSY10,10,BODY,×
m3,121,13003,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,10
m3,121,13004,12,9860,9992,76,226,443,URWPalladioL-Roma,7,BODY,12
m3,121,13005,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,cm
m3,121,13006,12,9860,9992,76,226,443,CMSY10,7,BODY,−
m3,121,13007,12,9860,9992,76,226,443,URWPalladioL-Roma,7,BODY,2
m3,121,13008,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,"), and the YB defectdensity (5"
m3,121,13009,12,9860,9992,76,226,443,CMSY10,10,BODY,×
m3,121,13010,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,10
m3,121,13011,12,9860,9992,76,226,443,URWPalladioL-Roma,7,BODY,12
m3,121,13012,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,cm
m3,121,13013,12,9860,9992,76,226,443,CMSY10,7,BODY,−
m3,121,13014,12,9860,9992,76,226,443,URWPalladioL-Roma,7,BODY,2
m3,121,13015,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,"). This rate-equation model of the transitions underlying the PL emission is,therefore, reasonably apt to quantify the efﬁciencies and the temperature behavior of the measuredYB and BB, as shown in Figure 6. As already mentioned, the numerical model does not include agradual distribution of excitation between BB and YB. Notably, such a gradual distribution was alreadyimplicitly involved in the model data. For example, the measured YB decay rate 1/"
m3,121,13016,12,9860,9992,76,226,443,EURM10,9,BODY,τ
m3,121,13017,12,9860,9992,76,226,443,URWPalladioL-Roma,7,BODY,YB
m3,121,13018,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,"(Figure 6)already includes an additional depopulation of the YB over a BB emission, even at room temperature(see Figure 4, e.g., at 2.5"
m3,121,13019,12,9860,9992,76,226,443,CMSY10,10,BODY,×
m3,121,13020,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,10
m3,121,13021,12,9860,9992,76,226,443,URWPalladioL-Roma,7,BODY,12
m3,121,13022,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,cm
m3,121,13023,12,9860,9992,76,226,443,CMSY10,7,BODY,−
m3,121,13024,12,9860,9992,76,226,443,URWPalladioL-Roma,7,BODY,2
m3,121,13025,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,"). Therefore, since the presented model is already adapted tothe measured decay rates, an additional consideration by applying a Fermi–Dirac-Statistics was notperformed, since deﬁned energy levels for the YB are not readily available. The rate equations are only"
m3,121,13026,12,9860,9992,76,226,443,URWPalladioL-Roma,9,BODY,"an approximate representation of the YB and BB dynamics. Nevertheless, in the high-temperatureregime and for the high-quality samples used here, they reasonably describe the observations."
m3,122,13027,12,9860,10231,76,9,364,URWPalladioL-Ital,9,H2,3.2. Experimental and Numerical Results for Photonic Effects in Thin Luminescent Layers
m3,123,13028,12,9860,10250,76,50,442,URWPalladioL-Roma,9,BODY,"In addition to the time dependence and the temperature behavior of the PL, a numericalanalysis of the PL emission from the InGaN/GaN thin-ﬁlm layer system was carried out usingthe frequency-scaled electrical equivalent circuit model. Its comparison to experimental data is shownin Figure 7 and discussed in the following."
m3,124,13029,12,9860,10524,97,98,400,URWPalladioL-Bold,8,FI,Figure 7.
m3,124,13030,12,9860,10524,97,98,400,URWPalladioL-Roma,8,BODY,Measured and simulated behavior of the InGaN/GaN thin-ﬁlm layer system as depicted inFigure 3: (
m3,124,13031,12,9860,10524,97,98,400,URWPalladioL-Bold,8,BODY,a
m3,124,13032,12,9860,10524,97,98,400,URWPalladioL-Roma,8,BODY,) measurement of the reﬂected and transmitted light from the layer system for the front-wisewhite light illumination; (
m3,124,13033,12,9860,10524,97,98,400,URWPalladioL-Bold,8,BODY,b
m3,124,13034,12,9860,10524,97,98,400,URWPalladioL-Roma,8,BODY,) measurement of the PL light detected at the front and back side of theemitting layer system; (
m3,124,13035,12,9860,10524,97,98,400,URWPalladioL-Bold,8,BODY,c
m3,124,13036,12,9860,10524,97,98,400,URWPalladioL-Roma,8,BODY,) simulated spectral responses of the reﬂected and transmitted signals for an
m3,124,13037,12,9860,10524,97,98,400,URWPalladioL-Roma,8,BODY,external illumination source using the frequency-scaled electrical equivalent circuit model; and (
m3,124,13038,12,9860,10524,97,98,400,URWPalladioL-Bold,8,BODY,d
m3,124,13039,12,9860,10524,97,98,400,URWPalladioL-Roma,8,BODY,)simulated spectral responses of the signal emitted from the front and back side of the layer systemfor an internal source in the active layer. Please note that in the equivalent circuit modeling the totalemitted power is also accessible.
m3,125,13039,12,9860,10181,181,330,354,PalatinoLinotype,6,BODY,Condens. Matter
m3,125,13039,12,9860,10181,181,330,354,PalatinoLinotype,6,BODY,2017
m3,125,13040,12,9860,10181,181,330,354,PalatinoLinotype,6,BODY,","
m3,125,13040,12,9860,10181,181,330,354,PalatinoLinotype,6,BODY,2
m3,125,13041,12,9860,10181,181,330,354,PalatinoLinotype,6,BODY,", 19 12 of 15"
m3,125,13043,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,"overcompensating the quenching process at high temperatures; however, because time constants are rather short, a short laser pulse with moderate energy can suffice. Figure 6 depicts an Arrhenius plot containing both the experimental and numerical modeling results of the PL’s “cascaded” recombination channels where the following modeling parameters are identified: the activation energy of 0.64 eV for thermal quenching of the YB, the vibrational attempt frequency"
m3,125,13043,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,ν
m3,125,13043,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,nr
m3,125,13044,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,= 2.5 × 10
m3,125,13045,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,11
m3,125,13046,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,s
m3,125,13047,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,−
m3,125,13048,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,1
m3,125,13049,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,", which is derived from Arrhenius plot and is associated to the resulting thermally-activated non-radiative recombination rate that ranges from irrelevant 4 s"
m3,125,13050,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,−
m3,125,13051,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,1
m3,125,13052,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,at 300 K up to 2.6 × 10
m3,125,13053,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,8
m3,125,13054,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,s
m3,125,13055,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,−
m3,125,13056,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,1
m3,125,13057,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,"at 1100 K, the excitation density (10 × 10"
m3,125,13058,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,12
m3,125,13059,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,cm
m3,125,13060,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,−
m3,125,13061,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,2
m3,125,13062,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,"), and the YB defect density (5 × 10"
m3,125,13063,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,12
m3,125,13064,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,cm
m3,125,13065,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,−
m3,125,13066,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,2
m3,125,13067,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,"). This rate-equation model of the transitions underlying the PL emission is, therefore, reasonably apt to quantify the efficiencies and the temperature behavior of the measured YB and BB, as shown in Figure 6. As already mentioned, the numerical model does not include a gradual distribution of excitation between BB and YB. Notably, such a gradual distribution was already implicitly involved in the model data. For example, the measured YB decay rate 1/"
m3,125,13068,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,τ
m3,125,13069,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,YB
m3,125,13070,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,"(Figure 6) already includes an additional depopulation of the YB over a BB emission, even at room temperature (see Figure 4, e.g.,"
m3,125,13071,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,at 2.5 × 10
m3,125,13072,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,12
m3,125,13073,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,cm
m3,125,13074,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,−
m3,125,13075,12,9860,10181,181,330,354,PalatinoLinotype,4,BODY,2
m3,125,13076,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,"). Therefore, since the presented model is already adapted to the measured decay rates, an additional consideration by applying a Fermi–Dirac-Statistics was not performed, since defined energy levels for the YB are not readily available. The rate equations are only an approximate representation of the YB and BB dynamics. Nevertheless, in the high-temperature regime and for the high-quality samples used here, they reasonably describe the observations."
m3,125,13076,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,3.2. Experimental and Numerical Results for Photonic Effects in Thin Luminescent Layers
m3,125,13077,12,9860,10181,181,330,354,PalatinoLinotype,8,BODY,"In addition to the time dependence and the temperature behavior of the PL, a numerical analysis of the PL emission from the InGaN/GaN thin-film layer system was carried out using the frequency-scaled electrical equivalent circuit model. Its comparison to experimental data is shown in Figure 7 and discussed in the following."
m3,125,13078,12,9860,10181,181,330,354,PalatinoLinotype,7,BODY,Figure 7.
m3,125,13079,12,9860,10181,181,330,354,PalatinoLinotype,7,BODY,Measured and simulated behavior of the InGaN/GaN thin-film layer system as depicted in Figure 3: (
m3,125,13079,12,9860,10181,181,330,354,PalatinoLinotype,7,BODY,a
m3,125,13080,12,9860,10181,181,330,354,PalatinoLinotype,7,BODY,) measurement of the reflected and transmitted light from the layer system for the front-wise white light illumination; (
m3,125,13080,12,9860,10181,181,330,354,PalatinoLinotype,7,BODY,b
m3,125,13081,12,9860,10181,181,330,354,PalatinoLinotype,7,BODY,) measurement of the PL light detected at the front and back side of the emitting layer system; (
m3,125,13081,12,9860,10181,181,330,354,PalatinoLinotype,7,BODY,c
m3,125,13082,12,9860,10181,181,330,354,PalatinoLinotype,7,BODY,) simulated spectral responses of the reflected and transmitted signals for an external illumination source using the frequency-scaled electrical equivalent circuit
m3,125,13083,12,9860,10181,181,330,354,PalatinoLinotype,7,BODY,model; and (
m3,125,13083,12,9860,10181,181,330,354,PalatinoLinotype,7,BODY,d
m3,125,13084,12,9860,10181,181,330,354,PalatinoLinotype,7,BODY,) simulated spectral responses of the signal emitted from the front and back side of the layer system for an internal source in the active layer. Please note that in the equivalent circuit modeling the total emitted power is also accessible.
m3,126,15093,13,10752,10809,76,8,92,URWPalladioL-Ital,7,BODY,Condens. Matter
m3,126,15094,13,10752,10809,76,8,92,URWPalladioL-Bold,7,BODY,2017
m3,126,15095,13,10752,10809,76,8,92,URWPalladioL-Roma,7,BODY,","
m3,126,15096,13,10752,10809,76,8,92,URWPalladioL-Ital,7,BODY,2
m3,126,15097,13,10752,10809,76,8,92,URWPalladioL-Roma,7,BODY,", 19"
m3,127,15098,13,10752,10809,491,7,26,URWPalladioL-Roma,7,BODY,13 of 15
m3,128,15099,13,10752,10843,76,145,442,URWPalladioL-Roma,9,BODY,"The broad YB emission spectrum as observed in Figure 4 shows distinct interference fringes withboth coinciding maxima and minima when recorded from either the front or the back side of theemitting layer system (cf. Figure 7b). This is not surprising due to the symmetry argument for thethin ﬁlm with an internal light source as earlier provided in Section 1.2. The opposite applies to theexternal light source illumination scenario where the spectral responses of the reﬂected and transmittedlight support a coincidence now between the reﬂection maxima and transmission minima, and viceversa (cf. Figure 7a), which is reasoned by simple energy conservation (for a virtually non-absorbinglayer system). These observations were fully supported by the corresponding simulations using thefrequency-scaled electrical equivalent circuit model as shown in Figure 7c,d. The visible discrepanciesbetween the measured and simulated data were mainly assigned to rough surface scattering at theback side of the used sapphire wafer."
m3,129,15100,13,10752,10991,76,77,443,URWPalladioL-Roma,9,BODY,It is impossible to explain the observed PL spectra (with in-phase fringes from front and backsides) on the basis of conventional Fabry–P
m3,129,15101,13,10752,10991,76,77,443,VnURWPalladioL,9,BODY,é
m3,129,15102,13,10752,10991,76,77,443,URWPalladioL-Roma,9,BODY,"rot interference within a non-absorbing material system.In Figure 7b, a lower overall emission intensity (signals from front and backside together) is apparent at,e.g., 557 THz and a higher overall emission at 552 THz. With only passive mechanisms and interference,the overall decrease at 557 THz could only be explained with a somehow effective absorption in thethin ﬁlm. However, there is virtually no absorption around 2.2 eV (560 THz) in a"
m3,129,15103,13,10752,10991,76,77,443,EURM10,9,BODY,µ
m3,129,15104,13,10752,10991,76,77,443,URWPalladioL-Roma,9,BODY,m thin GaN ﬁlm.
m3,130,15105,13,10752,11073,76,50,443,URWPalladioL-Roma,9,BODY,"Even to the contrary, notable absorption in the ﬁlm suppresses the observed oscillations; see e.g.,"
m3,130,15106,13,10752,11073,76,50,443,URWPalladioL-Roma,9,BODY,"spectra in Figure 4 towards 2.8 eV (BB) and also seen in many previous spectra towards the absorptionedge. Thus, it cannot be passive Fabry–P"
m3,130,15107,13,10752,11073,76,50,443,VnURWPalladioL,9,BODY,é
m3,130,15108,13,10752,11073,76,50,443,URWPalladioL-Roma,9,BODY,"rot interference, but must be an active imprint on theemission process itself."
m3,131,15109,13,10752,11127,76,104,444,URWPalladioL-Roma,9,BODY,"Thus, the power delivery of the internal source itself was spectrally modulated by the sandwichingof the resonator structure. It cannot be explained via passive interference ﬁltering, but must incorporatea spectral modulation of the emission process itself. With this convenient electrodynamic model,an even more complex staple of layers can be readily simulated. A quantum mechanical descriptionof a photon emission process under the inﬂuence of a more macroscopic resonator was not required.When applying an in situ PL technique during MOCVD of GaN layers, the described Purcell effectmust be applied to the spectral data (symmetrical in-phase fringe effect), rather than matching themore familiar FPO (asymmetrical and energy conserving) to this kind of data."
m3,132,15110,13,10752,11244,76,9,66,URWPalladioL-Bold,9,H1,4. Conclusions
m3,133,15111,13,10752,11264,76,64,443,URWPalladioL-Roma,9,BODY,"The modeling of optical thin ﬁlms with electrodynamic transmission lines as an analogue modelreasonably describes spectral interference effects, reﬂection, and transmission of a luminescent thinﬁlm staple. The model distinguishes conventional Fabry–P"
m3,133,15112,13,10752,11264,76,64,443,VnURWPalladioL,9,BODY,é
m3,133,15113,13,10752,11264,76,64,443,URWPalladioL-Roma,9,BODY,"rot interference from external light sourcesand the Purcell effect from spontaneous luminescence emission within a thin ﬁlm. The Purcell effect,and not Fabry–P"
m3,133,15114,13,10752,11264,76,64,443,VnURWPalladioL,9,BODY,é
m3,133,15115,13,10752,11264,76,64,443,URWPalladioL-Roma,9,BODY,"rot interference, must be adapted for these in situ PL techniques."
m3,134,15116,13,10752,11331,76,64,442,URWPalladioL-Roma,9,BODY,The electronic transition results aim at a temperature-activated and non-radiative recombination
m3,134,15117,13,10752,11331,76,64,442,URWPalladioL-Roma,9,BODY,"channel in the GaN material system, which can, even at high MOCVD temperatures, be saturatedwith a sufﬁciently high excitation density. Therefore, the indirectly-observed and non-radiativerecombination channels are quantitatively limited and likely assigned to a certain defect concentrationin the GaN material."
m3,135,15118,13,10752,11399,76,92,444,URWPalladioL-Roma,9,BODY,"Fortunately, a pulsed UV laser can readily provide sufﬁcient excitation density at still-tolerablepulse energies. Thereby, an efﬁcient PL excitation is possible even at high temperatures, and suchPL signals can be utilized for in situ monitoring of growing crystal layers during MOCVD epitaxy.In situ PL offers valuable information about the growing material [2,3]. The layer thickness and thedirectly-linked growth rate are accessible via the Purcell effect, the actual surface temperature as acrucial parameter in MOCVD can be derived. Additionally, the roughness, self-absorption coefﬁcient,and the composition In"
m3,135,15119,13,10752,11399,76,92,444,URWPalladioL-Ital,7,BODY,x
m3,135,15120,13,10752,11399,76,92,444,URWPalladioL-Roma,9,BODY,Ga
m3,135,15121,13,10752,11399,76,92,444,URWPalladioL-Roma,7,BODY,1
m3,135,15122,13,10752,11399,76,92,444,CMSY10,7,BODY,−
m3,135,15123,13,10752,11399,76,92,444,URWPalladioL-Ital,7,BODY,x
m3,135,15124,13,10752,11399,76,92,444,URWPalladioL-Roma,9,BODY,"N is available, as already shown in previous contributions [2,3]."
m3,136,15125,13,10752,11493,76,23,442,URWPalladioL-Roma,9,BODY,"Through determining the excitation threshold for PL at high temperatures, even the concentrationof electronically-active defects is observable, as described for the ﬁrst time here. The threshold provides"
m3,137,15126,14,11644,11701,76,8,92,URWPalladioL-Ital,7,BODY,Condens. Matter
m3,137,15127,14,11644,11701,76,8,92,URWPalladioL-Bold,7,BODY,2017
m3,137,15128,14,11644,11701,76,8,92,URWPalladioL-Roma,7,BODY,","
m3,137,15129,14,11644,11701,76,8,92,URWPalladioL-Ital,7,BODY,2
m3,137,15130,14,11644,11701,76,8,92,URWPalladioL-Roma,7,BODY,", 19"
m3,138,15131,14,11644,11701,491,7,26,URWPalladioL-Roma,7,BODY,14 of 15
m3,139,15132,14,11644,11735,76,145,443,URWPalladioL-Roma,9,BODY,"in situ information for the electronic material’s quality regarding the newly-growing crystal layer at theearliest possible stage, here described for the ﬁrst time with convenient in situ PL methods. With theexperience of our prior work [2–4] we are very conﬁdent that the threshold can be practically applied inreal MOCVD processes, since even less excitation power is required [2,3]. The performance of a deviceis typically affected by the semiconductor’s defect density. The proposed PL technique, for example,can be applied for in situ monitoring and optimizing the electronic quality of growing GaN bufferlayers as a substrate for InGaN MQW structures intended for LED or laser diodes. It should be notedthat only high-quality samples (as designated for the application) are investigated in this study. In caseof more and unintended non-radiative recombination centers, even at room temperature, the in situ PLsignal at higher temperatures drastically decreases. Such a drastic decrease of the in situ PL is alreadya characterization criterion, itself, for quality monitoring."
m3,140,15133,14,11644,11883,76,36,442,URWPalladioL-Roma,9,BODY,The in situ investigation of more impure samples opens up an extended ﬁeld for futureinvestigations. The current manuscript only presents the basic observations and relations forhigh-quality samples.
m3,141,15134,14,11644,11924,76,77,444,URWPalladioL-Roma,9,BODY,"However, the lifetime and the efﬁciency of laser diodes strongly depend on the materialquality and the semiconductor’s defect density, which can now be observed and corrected duringgrowth. Furthermore, material’s imperfections are held responsible for noise, reduced carriermobility, and/or reduced breakdown thresholds in nitride-FETs for high-performance RF applications."
m3,141,15135,14,11644,11924,76,77,444,URWPalladioL-Roma,9,BODY,It can be anticipated that adapted PL methods will also apply to the important and closely-relatedGaN-AlGaN system.
m3,142,15136,14,11644,12014,76,39,443,URWPalladioL-Bold,8,BODY,Acknowledgments:
m3,142,15137,14,11644,12014,76,39,443,URWPalladioL-Roma,8,BODY,"The authors would like to thank the following organizations for their commitment to thisstudy: AIXTRON SE in Herzogenrath, Germany for their donation of GaN material, LayTeC AG in Berlin,Germany for their tremendous technical support, and the ZIM funding program by the German Federal Ministryfor Economic Affairs and Energy for their ﬁnancial support."
m3,143,15138,14,11644,12061,76,39,442,URWPalladioL-Bold,8,BODY,Author Contributions:
m3,143,15139,14,11644,12061,76,39,442,URWPalladioL-Roma,8,BODY,"Christoph Prall performed the experiments, analyzed the data, and derived the essentialconclusions, Daniel Erni supported the modeling activities and the theoretical discussions, Dirk Rueter designedand supervised the general approach and work. All of the authors wrote the paper. All authors have read andapproved the ﬁnal manuscript."
m3,144,15140,14,11644,12107,76,9,251,URWPalladioL-Bold,8,BODY,Conﬂicts of Interest:
m3,144,15141,14,11644,12107,76,9,251,URWPalladioL-Roma,8,BODY,The authors declare no conﬂict of interest.
m3,145,15142,14,11644,12133,76,9,49,URWPalladioL-Bold,9,RE,References
m3,146,15143,14,11644,12152,76,21,6,URWPalladioL-Roma,8,BODY,1.2.
m3,147,15144,14,11644,12191,76,8,6,URWPalladioL-Roma,8,BODY,3
m3,148,15145,14,11644,12230,76,8,6,URWPalladioL-Roma,8,BODY,4
