filename,Block_No,Seq_num,pageno,toppage,top,left,height,width,fonts_type,fonts_size,Text
e12,14,364,3,1792,1794,0,841,595,Arial Bold,8,16
e12,14,365,3,1792,1794,0,841,595,TimesNewRoman,9,ensemble actually also is no theoretic direction for this value. Zhou et al. find that path lengths usually converge well before
e12,14,365,3,1792,1794,0,841,595,TimesNewRoman,9,t
e12,14,366,3,1792,1794,0,841,595,TimesNewRoman,9,"=100. As a result, we also use"
e12,14,366,3,1792,1794,0,841,595,TimesNewRoman,9,t
e12,14,367,3,1792,1794,0,841,595,TimesNewRoman,9,=100 as the default value in our experiment. The anomaly threshold
e12,14,367,3,1792,1794,0,841,595,TimesNewRoman,9,u
e12,14,368,3,1792,1794,0,841,595,TimesNewRoman,9,demonstrated in Table 1 is a prior knowledge derived from the history statistic result. If the anomaly rate is bigger than
e12,14,368,3,1792,1794,0,841,595,TimesNewRoman,9,u
e12,14,369,3,1792,1794,0,841,595,TimesNewRoman,9,", which implies that the concept drift phenomenon is occurring and need to update the detector.  Fig. 2  The size of sliding widow (y-axis) versus the"
e12,14,369,3,1792,1794,0,841,595,TimesNewRoman,9,i
e12,14,370,3,1792,1794,0,841,595,TimesNewRoman,9,"-th experiment (x-axis) In anomaly detection, AUC (Area under ROC Curve) [Tan"
e12,14,370,3,1792,1794,0,841,595,TimesNewRoman,9,et
e12,14,370,3,1792,1794,0,841,595,TimesNewRoman,9,al
e12,14,371,3,1792,1794,0,841,595,TimesNewRoman,9,"., 2011] [Liu"
e12,14,371,3,1792,1794,0,841,595,TimesNewRoman,9,et al
e12,14,372,3,1792,1794,0,841,595,TimesNewRoman,9,".,2008] is usually used to measure the overall performance of anomaly detector regardless of the threshold between the true positive and true negative. Anomalies are always treated as the positive class and normal points as negative class in the process of anomaly detection. The calculation formula is described as formula (2)."
e12,14,372,3,1792,1794,0,841,595,TimesNewRoman,9,n
e12,14,372,3,1792,1794,0,841,595,TimesNewRoman,6,a
e12,14,373,3,1792,1794,0,841,595,TimesNewRoman,9,"denotes number of true anomalies,"
e12,14,373,3,1792,1794,0,841,595,TimesNewRoman,9,n
e12,14,373,3,1792,1794,0,841,595,TimesNewRoman,6,b
e12,14,374,3,1792,1794,0,841,595,TimesNewRoman,9,the number of true normal points.
e12,14,374,3,1792,1794,0,841,595,TimesNewRoman,9,r
e12,14,374,3,1792,1794,0,841,595,TimesNewRoman,6,i
e12,14,375,3,1792,1794,0,841,595,TimesNewRoman,9,is the rank of the
e12,14,375,3,1792,1794,0,841,595,TimesNewRoman,9,i
e12,14,376,3,1792,1794,0,841,595,TimesNewRoman,9,-th anomaly in the ranked list which descended according the anomaly scores.
e12,14,379,3,1792,1794,0,841,595,Arial Bold,8,"IFAC ICONS 2013September 2-4, 2013. Chengdu, China"
e12,14,380,3,1792,1794,0,841,595,Arial Bold,8,17
e12,14,381,3,1792,1794,0,841,595,TimesNewRoman,9,previous ones completely. Because
e12,14,381,3,1792,1794,0,841,595,TimesNewRoman,9,iForestASD
e12,14,382,3,1792,1794,0,841,595,TimesNewRoman,9,"is an ensemble method and the trained detection model was consist of multiple individual detection models, considering the consecutive characteristic of streaming data, when the detection model need to update, we may selectively discard the old ones and simultaneous adding the new ones, this maybe a good idea for the performance improvement of anomaly detection. ACKNOWLEDGEMENTS This work is supported by the National Natural Science Foundation of China under Grant No. 61074032, the Project of Science and Technology Commission of Shanghai Municipality under Grant No. 10JC1405000, the Key Project of Economic and Information Technology Commission of Shanghai Municipality under Grant No.11XI-31 and the Zhejiang Provincial Natural Science Foundation of China under Grant No."
e12,14,384,3,1792,1794,0,841,595,TimesNewRoman,9,"LY13F020015. REFERANCES Angiulli, F., Fassetti, F. Dolphin, (2009). An efficient algorithm for mining distance-based outlier in very large datasets."
e12,14,384,3,1792,1794,0,841,595,TimesNewRoman,9,ACM-TKDD
e12,14,385,3,1792,1794,0,841,595,TimesNewRoman,9,3(1).
e12,14,386,3,1792,1794,0,841,595,TimesNewRoman,9,"Bruning, M.M., Kriegel, H.P., Ng, R.T., Sander, J.  (2008). LOF: Identifying density-based local outliers."
e12,14,386,3,1792,1794,0,841,595,TimesNewRoman,9,In: Proc. SIGMOD
e12,14,387,3,1792,1794,0,841,595,TimesNewRoman,9,". Cao F, Ester M, Qian W, Zhou A. (2006). Density-based clustering over an evolving data stream with noise."
e12,14,387,3,1792,1794,0,841,595,TimesNewRoman,9,In  Proceedings of the 2006 SIAM conference on data mining
e12,14,388,3,1792,1794,0,841,595,TimesNewRoman,9,(SDM)
e12,14,389,3,1792,1794,0,841,595,TimesNewRoman,9,", Bethesda, MD, 328–339. D. Pokrajac, A. Lazarevic, etc. (2007). Incremental local outlier detection for data streams."
e12,14,389,3,1792,1794,0,841,595,TimesNewRoman,9,In: Proceedings of IEEE Symposium on Computational Intelligence and Data Mining(CIDM)
e12,14,390,3,1792,1794,0,841,595,TimesNewRoman,9,". Honolulu: IEEE Computer Society Press, 504-515. Girish Keshav Palshikar. (2005). Distance-Based Outliers in Sequences."
e12,14,390,3,1792,1794,0,841,595,TimesNewRoman,9,Lecture Notes in Computer Science Volume
e12,14,391,3,1792,1794,0,841,595,TimesNewRoman,9,"3816, 547-552. G. Hulten, L. Spencer, and P. Domingos. (2001). Mining time changing data streams."
e12,14,391,3,1792,1794,0,841,595,TimesNewRoman,9,In Proceedings of the 7th ACM SIGKDD.
e12,14,392,3,1792,1794,0,841,595,TimesNewRoman,9,"He, Z., Xu, X., Deng, S. , (2003). Discovering cluster-based local outliers."
e12,14,392,3,1792,1794,0,841,595,TimesNewRoman,9,Pattern Recognition Letters
e12,14,393,3,1792,1794,0,841,595,TimesNewRoman,9,"24(9-10), 1641-1650."
e12,14,394,3,1792,1794,0,841,595,TimesNewRoman,9,"Kavitha, C. (2012). Massive stream data processing to attain"
e12,14,395,3,1792,1794,0,841,595,TimesNewRoman,9,"anomaly Intrusion Prevention Devices, Circuits and Systems,"
e12,14,395,3,1792,1794,0,841,595,TimesNewRoman,9,In 2012 ICDCS
e12,14,396,3,1792,1794,0,841,595,TimesNewRoman,9,", 15-16 March, 572 -575. K. Yamanishi and J. Takeuchi. (2006). A unifying framework for detecting outliers and change points from non-stationary time series data."
e12,14,396,3,1792,1794,0,841,595,TimesNewRoman,9,Knowledge and Data Enginnering
e12,14,397,3,1792,1794,0,841,595,TimesNewRoman,9,", 18(4): 482-492. K. Yamanishi, J.I. Takeuchi, G.Williams, and P.Milne. (2000). On-line unsupervised outlier detection using finite mixtures with discounting learning algorithms."
e12,14,397,3,1792,1794,0,841,595,TimesNewRoman,9,In Proceeding of the sixth ACM SIGKDD International conference on Knowledge discovery and data mining.
e12,14,399,3,1792,1794,0,841,595,TimesNewRoman,9,320-324.
e12,14,400,3,1792,1794,0,841,595,TimesNewRoman,9,K. Burbeck and S. Nadjm-Tehrani. (2007). Anomaly Detection With fast Incremental Clustering.
e12,14,400,3,1792,1794,0,841,595,TimesNewRoman,9,Information Security Tech. Report
e12,14,401,3,1792,1794,0,841,595,TimesNewRoman,9,". 12(1): 56-67 Liu F.T., Ting K.M., and Zhou Z. H. (2008). Isolation forests."
e12,14,401,3,1792,1794,0,841,595,TimesNewRoman,9,In Proceedings of International Conference on Data Mining
e12,14,402,3,1792,1794,0,841,595,TimesNewRoman,9,", 413–422. M. Davy, F. Desobry, A. Gretton, and C. Doncarli. (2005). An online support vector machine for abnormal events detection. Signal Processing, 86:2009-2025. Pedro Henriques dos Santos Teixeira, Ruy Luiz Milidiú, (2010). Data stream anomaly detection through principal subspace tracking,"
e12,14,402,3,1792,1794,0,841,595,TimesNewRoman,9,In Proceedings of the 2010 ACM Symposium on Applied Computing
e12,14,403,3,1792,1794,0,841,595,TimesNewRoman,9,", March 22-26. Sierre, Switzerland  [doi>10.1145/1774088.1774434]. Saha Budhaditya, Duc-Son Pham, Mihai Lazarescu, Svetha Venkatesh. (2009). Effective Anomaly Detection in Sensor Networks Data Streams, I"
e12,14,403,3,1792,1794,0,841,595,TimesNewRoman,9,n Proceedings of the 2009 Ninth IEEE International Conference on Data Mining
e12,14,404,3,1792,1794,0,841,595,TimesNewRoman,9,", December 06-09, 722-727. S. Subramaniam, T. Palpanas, etc. (2006). Online outlier detection in sensor data using non-parametric models."
e12,14,404,3,1792,1794,0,841,595,TimesNewRoman,9,In:Proceedings of the 32nd international conference on Very large data bases (VLDB)
e12,14,405,3,1792,1794,0,841,595,TimesNewRoman,9,". Seoul : VLDB Endowment Press, 187-198. T. Palpanas, D. Papadopoulos, etc. (2003). Distributed deviation detection in sensor networks."
e12,14,405,3,1792,1794,0,841,595,TimesNewRoman,9,ACM SPECIAL
e12,14,405,3,1792,1794,0,841,595,TimesNewRoman,9,ISSUE: Special section on sensor network technology and sensor data management
e12,14,406,3,1792,1794,0,841,595,TimesNewRoman,9,", 32(4):77-82. Tan S. C, Ting K. M., Liu F.T. (2011). Fast Anomaly Detection for Streaming Data [C]."
e12,14,406,3,1792,1794,0,841,595,TimesNewRoman,9,In Proceedings of the Twenty-Second International Joint Conference on Artificial Intelligence
e12,14,407,3,1792,1794,0,841,595,TimesNewRoman,9,", 1511-1516. Yan Yu, Shanqing Guo, Shaohua Lan, Tao Ban,  (2009). Anomaly Intrusion Detection for Evolving Data Stream Based on Semi-supervised Learning ,"
e12,14,407,3,1792,1794,0,841,595,TimesNewRoman,9,Advances in Neuro-Information
e12,14,408,3,1792,1794,0,841,595,TimesNewRoman,9,"Processing,Lecture Notes in Computer Science Volume"
e12,14,409,3,1792,1794,0,841,595,TimesNewRoman,9,"5506, 571-578. Zhou J.L., Fu Y., Wu Y. and Other. (2009). Anomaly detection over concept drifting data streams."
e12,14,409,3,1792,1794,0,841,595,TimesNewRoman,9,Journal of Computational Information Systems
e12,14,410,3,1792,1794,0,841,595,TimesNewRoman,9,"v. 5(6), 1697-1703."
e12,15,411,4,2638,2667,39,17,143,Arial Bold,8,"IFAC ICONS 2013September 2-4, 2013. Chengdu, China"
e12,16,412,4,2638,3425,292,8,8,Arial Bold,8,15
e12,17,417,4,2638,2640,0,841,595,Arial Bold,8,"IFAC ICONS 2013September 2-4, 2013. Chengdu, China"
e12,17,418,4,2638,2640,0,841,595,Arial Bold,8,16
e12,17,419,4,2638,2640,0,841,595,TimesNewRoman,9,ensemble actually also is no theoretic direction for this value. Zhou et al. find that path lengths usually converge well before
e12,17,419,4,2638,2640,0,841,595,TimesNewRoman,9,t
e12,17,420,4,2638,2640,0,841,595,TimesNewRoman,9,"=100. As a result, we also use"
e12,17,420,4,2638,2640,0,841,595,TimesNewRoman,9,t
e12,17,421,4,2638,2640,0,841,595,TimesNewRoman,9,=100 as the default value in our experiment. The anomaly threshold
e12,17,421,4,2638,2640,0,841,595,TimesNewRoman,9,u
e12,17,422,4,2638,2640,0,841,595,TimesNewRoman,9,demonstrated in Table 1 is a prior knowledge derived from the history statistic result. If the anomaly rate is bigger than
e12,17,422,4,2638,2640,0,841,595,TimesNewRoman,9,u
e12,17,423,4,2638,2640,0,841,595,TimesNewRoman,9,", which implies that the concept drift phenomenon is occurring and need to update the detector.  Fig. 2  The size of sliding widow (y-axis) versus the"
e12,17,423,4,2638,2640,0,841,595,TimesNewRoman,9,i
e12,17,424,4,2638,2640,0,841,595,TimesNewRoman,9,"-th experiment (x-axis) In anomaly detection, AUC (Area under ROC Curve) [Tan"
e12,17,424,4,2638,2640,0,841,595,TimesNewRoman,9,et
e12,17,424,4,2638,2640,0,841,595,TimesNewRoman,9,al
e12,17,425,4,2638,2640,0,841,595,TimesNewRoman,9,"., 2011] [Liu"
e12,17,425,4,2638,2640,0,841,595,TimesNewRoman,9,et al
e12,17,426,4,2638,2640,0,841,595,TimesNewRoman,9,".,2008] is usually used to measure the overall performance of anomaly detector regardless of the threshold between the true positive and true negative. Anomalies are always treated as the positive class and normal points as negative class in the process of anomaly detection. The calculation formula is described as formula (2)."
e12,17,426,4,2638,2640,0,841,595,TimesNewRoman,9,n
e12,17,426,4,2638,2640,0,841,595,TimesNewRoman,6,a
e12,17,427,4,2638,2640,0,841,595,TimesNewRoman,9,"denotes number of true anomalies,"
e12,17,427,4,2638,2640,0,841,595,TimesNewRoman,9,n
e12,17,427,4,2638,2640,0,841,595,TimesNewRoman,6,b
e12,17,428,4,2638,2640,0,841,595,TimesNewRoman,9,the number of true normal points.
e12,17,428,4,2638,2640,0,841,595,TimesNewRoman,9,r
e12,17,428,4,2638,2640,0,841,595,TimesNewRoman,6,i
e12,17,429,4,2638,2640,0,841,595,TimesNewRoman,9,is the rank of the
e12,17,429,4,2638,2640,0,841,595,TimesNewRoman,9,i
e12,17,430,4,2638,2640,0,841,595,TimesNewRoman,9,-th anomaly in the ranked list which descended according the anomaly scores.
e12,17,433,4,2638,2640,0,841,595,Arial Bold,8,"IFAC ICONS 2013September 2-4, 2013. Chengdu, China"
e12,17,434,4,2638,2640,0,841,595,Arial Bold,8,17
e12,17,435,4,2638,2640,0,841,595,TimesNewRoman,9,previous ones completely. Because
e12,17,435,4,2638,2640,0,841,595,TimesNewRoman,9,iForestASD
e12,17,436,4,2638,2640,0,841,595,TimesNewRoman,9,"is an ensemble method and the trained detection model was consist of multiple individual detection models, considering the consecutive characteristic of streaming data, when the detection model need to update, we may selectively discard the old ones and simultaneous adding the new ones, this maybe a good idea for the performance improvement of anomaly detection. ACKNOWLEDGEMENTS This work is supported by the National Natural Science Foundation of China under Grant No. 61074032, the Project of Science and Technology Commission of Shanghai Municipality under Grant No. 10JC1405000, the Key Project of Economic and Information Technology Commission of Shanghai Municipality under Grant No.11XI-31 and the Zhejiang Provincial Natural Science Foundation of China under Grant No."
e12,17,438,4,2638,2640,0,841,595,TimesNewRoman,9,"LY13F020015. REFERANCES Angiulli, F., Fassetti, F. Dolphin, (2009). An efficient algorithm for mining distance-based outlier in very large datasets."
e12,17,438,4,2638,2640,0,841,595,TimesNewRoman,9,ACM-TKDD
e12,17,439,4,2638,2640,0,841,595,TimesNewRoman,9,3(1).
e12,17,440,4,2638,2640,0,841,595,TimesNewRoman,9,"Bruning, M.M., Kriegel, H.P., Ng, R.T., Sander, J.  (2008). LOF: Identifying density-based local outliers."
e12,17,440,4,2638,2640,0,841,595,TimesNewRoman,9,In: Proc. SIGMOD
e12,17,441,4,2638,2640,0,841,595,TimesNewRoman,9,". Cao F, Ester M, Qian W, Zhou A. (2006). Density-based clustering over an evolving data stream with noise."
e12,17,441,4,2638,2640,0,841,595,TimesNewRoman,9,In  Proceedings of the 2006 SIAM conference on data mining
e12,17,442,4,2638,2640,0,841,595,TimesNewRoman,9,(SDM)
e12,17,443,4,2638,2640,0,841,595,TimesNewRoman,9,", Bethesda, MD, 328–339. D. Pokrajac, A. Lazarevic, etc. (2007). Incremental local outlier detection for data streams."
e12,17,443,4,2638,2640,0,841,595,TimesNewRoman,9,In: Proceedings of IEEE Symposium on Computational Intelligence and Data Mining(CIDM)
e12,17,444,4,2638,2640,0,841,595,TimesNewRoman,9,". Honolulu: IEEE Computer Society Press, 504-515. Girish Keshav Palshikar. (2005). Distance-Based Outliers in Sequences."
e12,17,444,4,2638,2640,0,841,595,TimesNewRoman,9,Lecture Notes in Computer Science Volume
e12,17,445,4,2638,2640,0,841,595,TimesNewRoman,9,"3816, 547-552. G. Hulten, L. Spencer, and P. Domingos. (2001). Mining time changing data streams."
e12,17,445,4,2638,2640,0,841,595,TimesNewRoman,9,In Proceedings of the 7th ACM SIGKDD.
e12,17,446,4,2638,2640,0,841,595,TimesNewRoman,9,"He, Z., Xu, X., Deng, S. , (2003). Discovering cluster-based local outliers."
e12,17,446,4,2638,2640,0,841,595,TimesNewRoman,9,Pattern Recognition Letters
e12,17,447,4,2638,2640,0,841,595,TimesNewRoman,9,"24(9-10), 1641-1650."
e12,17,448,4,2638,2640,0,841,595,TimesNewRoman,9,"Kavitha, C. (2012). Massive stream data processing to attain"
e12,17,449,4,2638,2640,0,841,595,TimesNewRoman,9,"anomaly Intrusion Prevention Devices, Circuits and Systems,"
e12,17,449,4,2638,2640,0,841,595,TimesNewRoman,9,In 2012 ICDCS
e12,17,450,4,2638,2640,0,841,595,TimesNewRoman,9,", 15-16 March, 572 -575. K. Yamanishi and J. Takeuchi. (2006). A unifying framework for detecting outliers and change points from non-stationary time series data."
e12,17,450,4,2638,2640,0,841,595,TimesNewRoman,9,Knowledge and Data Enginnering
e12,17,451,4,2638,2640,0,841,595,TimesNewRoman,9,", 18(4): 482-492. K. Yamanishi, J.I. Takeuchi, G.Williams, and P.Milne. (2000). On-line unsupervised outlier detection using finite mixtures with discounting learning algorithms."
e12,17,451,4,2638,2640,0,841,595,TimesNewRoman,9,In Proceeding of the sixth ACM SIGKDD International conference on Knowledge discovery and data mining.
e12,17,453,4,2638,2640,0,841,595,TimesNewRoman,9,320-324.
e12,17,454,4,2638,2640,0,841,595,TimesNewRoman,9,K. Burbeck and S. Nadjm-Tehrani. (2007). Anomaly Detection With fast Incremental Clustering.
e12,17,454,4,2638,2640,0,841,595,TimesNewRoman,9,Information Security Tech. Report
e12,17,455,4,2638,2640,0,841,595,TimesNewRoman,9,". 12(1): 56-67 Liu F.T., Ting K.M., and Zhou Z. H. (2008). Isolation forests."
e12,17,455,4,2638,2640,0,841,595,TimesNewRoman,9,In Proceedings of International Conference on Data Mining
e12,17,456,4,2638,2640,0,841,595,TimesNewRoman,9,", 413–422. M. Davy, F. Desobry, A. Gretton, and C. Doncarli. (2005). An online support vector machine for abnormal events detection. Signal Processing, 86:2009-2025. Pedro Henriques dos Santos Teixeira, Ruy Luiz Milidiú, (2010). Data stream anomaly detection through principal subspace tracking,"
e12,17,456,4,2638,2640,0,841,595,TimesNewRoman,9,In Proceedings of the 2010 ACM Symposium on Applied Computing
e12,17,457,4,2638,2640,0,841,595,TimesNewRoman,9,", March 22-26. Sierre, Switzerland  [doi>10.1145/1774088.1774434]. Saha Budhaditya, Duc-Son Pham, Mihai Lazarescu, Svetha Venkatesh. (2009). Effective Anomaly Detection in Sensor Networks Data Streams, I"
e12,17,457,4,2638,2640,0,841,595,TimesNewRoman,9,n Proceedings of the 2009 Ninth IEEE International Conference on Data Mining
e12,17,458,4,2638,2640,0,841,595,TimesNewRoman,9,", December 06-09, 722-727. S. Subramaniam, T. Palpanas, etc. (2006). Online outlier detection in sensor data using non-parametric models."
e12,17,458,4,2638,2640,0,841,595,TimesNewRoman,9,In:Proceedings of the 32nd international conference on Very large data bases (VLDB)
e12,17,459,4,2638,2640,0,841,595,TimesNewRoman,9,". Seoul : VLDB Endowment Press, 187-198. T. Palpanas, D. Papadopoulos, etc. (2003). Distributed deviation detection in sensor networks."
e12,17,459,4,2638,2640,0,841,595,TimesNewRoman,9,ACM SPECIAL
e12,17,459,4,2638,2640,0,841,595,TimesNewRoman,9,ISSUE: Special section on sensor network technology and sensor data management
e12,17,460,4,2638,2640,0,841,595,TimesNewRoman,9,", 32(4):77-82. Tan S. C, Ting K. M., Liu F.T. (2011). Fast Anomaly Detection for Streaming Data [C]."
e12,17,460,4,2638,2640,0,841,595,TimesNewRoman,9,In Proceedings of the Twenty-Second International Joint Conference on Artificial Intelligence
e12,17,461,4,2638,2640,0,841,595,TimesNewRoman,9,", 1511-1516. Yan Yu, Shanqing Guo, Shaohua Lan, Tao Ban,  (2009). Anomaly Intrusion Detection for Evolving Data Stream Based on Semi-supervised Learning ,"
e12,17,461,4,2638,2640,0,841,595,TimesNewRoman,9,Advances in Neuro-Information
e12,17,462,4,2638,2640,0,841,595,TimesNewRoman,9,"Processing,Lecture Notes in Computer Science Volume"
e12,17,463,4,2638,2640,0,841,595,TimesNewRoman,9,"5506, 571-578. Zhou J.L., Fu Y., Wu Y. and Other. (2009). Anomaly detection over concept drifting data streams."
e12,17,463,4,2638,2640,0,841,595,TimesNewRoman,9,Journal of Computational Information Systems
e12,17,464,4,2638,2640,0,841,595,TimesNewRoman,9,"v. 5(6), 1697-1703."
e12,18,469,4,2638,2640,0,841,595,Arial Bold,8,"IFAC ICONS 2013September 2-4, 2013. Chengdu, China"
e12,18,470,4,2638,2640,0,841,595,Arial Bold,8,16
e12,18,471,4,2638,2640,0,841,595,TimesNewRoman,9,ensemble actually also is no theoretic direction for this value. Zhou et al. find that path lengths usually converge well before
e12,18,471,4,2638,2640,0,841,595,TimesNewRoman,9,t
e12,18,472,4,2638,2640,0,841,595,TimesNewRoman,9,"=100. As a result, we also use"
e12,18,472,4,2638,2640,0,841,595,TimesNewRoman,9,t
e12,18,473,4,2638,2640,0,841,595,TimesNewRoman,9,=100 as the default value in our experiment. The anomaly threshold
e12,18,473,4,2638,2640,0,841,595,TimesNewRoman,9,u
e12,18,474,4,2638,2640,0,841,595,TimesNewRoman,9,demonstrated in Table 1 is a prior knowledge derived from the history statistic result. If the anomaly rate is bigger than
e12,18,474,4,2638,2640,0,841,595,TimesNewRoman,9,u
e12,18,475,4,2638,2640,0,841,595,TimesNewRoman,9,", which implies that the concept drift phenomenon is occurring and need to update the detector.  Fig. 2  The size of sliding widow (y-axis) versus the"
e12,18,475,4,2638,2640,0,841,595,TimesNewRoman,9,i
e12,18,476,4,2638,2640,0,841,595,TimesNewRoman,9,"-th experiment (x-axis) In anomaly detection, AUC (Area under ROC Curve) [Tan"
e12,18,476,4,2638,2640,0,841,595,TimesNewRoman,9,et
e12,18,476,4,2638,2640,0,841,595,TimesNewRoman,9,al
e12,18,477,4,2638,2640,0,841,595,TimesNewRoman,9,"., 2011] [Liu"
e12,18,477,4,2638,2640,0,841,595,TimesNewRoman,9,et al
e12,18,478,4,2638,2640,0,841,595,TimesNewRoman,9,".,2008] is usually used to measure the overall performance of anomaly detector regardless of the threshold between the true positive and true negative. Anomalies are always treated as the positive class and normal points as negative class in the process of anomaly detection. The calculation formula is described as formula (2)."
e12,18,478,4,2638,2640,0,841,595,TimesNewRoman,9,n
e12,18,478,4,2638,2640,0,841,595,TimesNewRoman,6,a
e12,18,479,4,2638,2640,0,841,595,TimesNewRoman,9,"denotes number of true anomalies,"
e12,18,479,4,2638,2640,0,841,595,TimesNewRoman,9,n
e12,18,479,4,2638,2640,0,841,595,TimesNewRoman,6,b
e12,18,480,4,2638,2640,0,841,595,TimesNewRoman,9,the number of true normal points.
e12,18,480,4,2638,2640,0,841,595,TimesNewRoman,9,r
e12,18,480,4,2638,2640,0,841,595,TimesNewRoman,6,i
e12,18,481,4,2638,2640,0,841,595,TimesNewRoman,9,is the rank of the
e12,18,481,4,2638,2640,0,841,595,TimesNewRoman,9,i
e12,18,482,4,2638,2640,0,841,595,TimesNewRoman,9,-th anomaly in the ranked list which descended according the anomaly scores.
e12,18,485,4,2638,2640,0,841,595,Arial Bold,8,"IFAC ICONS 2013September 2-4, 2013. Chengdu, China"
e12,18,486,4,2638,2640,0,841,595,Arial Bold,8,17
e12,18,487,4,2638,2640,0,841,595,TimesNewRoman,9,previous ones completely. Because
e12,18,487,4,2638,2640,0,841,595,TimesNewRoman,9,iForestASD
e12,18,488,4,2638,2640,0,841,595,TimesNewRoman,9,"is an ensemble method and the trained detection model was consist of multiple individual detection models, considering the consecutive characteristic of streaming data, when the detection model need to update, we may selectively discard the old ones and simultaneous adding the new ones, this maybe a good idea for the performance improvement of anomaly detection. ACKNOWLEDGEMENTS This work is supported by the National Natural Science Foundation of China under Grant No. 61074032, the Project of Science and Technology Commission of Shanghai Municipality under Grant No. 10JC1405000, the Key Project of Economic and Information Technology Commission of Shanghai Municipality under Grant No.11XI-31 and the Zhejiang Provincial Natural Science Foundation of China under Grant No."
e12,18,490,4,2638,2640,0,841,595,TimesNewRoman,9,"LY13F020015. REFERANCES Angiulli, F., Fassetti, F. Dolphin, (2009). An efficient algorithm for mining distance-based outlier in very large datasets."
e12,18,490,4,2638,2640,0,841,595,TimesNewRoman,9,ACM-TKDD
e12,18,491,4,2638,2640,0,841,595,TimesNewRoman,9,3(1).
e12,18,492,4,2638,2640,0,841,595,TimesNewRoman,9,"Bruning, M.M., Kriegel, H.P., Ng, R.T., Sander, J.  (2008). LOF: Identifying density-based local outliers."
e12,18,492,4,2638,2640,0,841,595,TimesNewRoman,9,In: Proc. SIGMOD
e12,18,493,4,2638,2640,0,841,595,TimesNewRoman,9,". Cao F, Ester M, Qian W, Zhou A. (2006). Density-based clustering over an evolving data stream with noise."
e12,18,493,4,2638,2640,0,841,595,TimesNewRoman,9,In  Proceedings of the 2006 SIAM conference on data mining
e12,18,494,4,2638,2640,0,841,595,TimesNewRoman,9,(SDM)
e12,18,495,4,2638,2640,0,841,595,TimesNewRoman,9,", Bethesda, MD, 328–339. D. Pokrajac, A. Lazarevic, etc. (2007). Incremental local outlier detection for data streams."
e12,18,495,4,2638,2640,0,841,595,TimesNewRoman,9,In: Proceedings of IEEE Symposium on Computational Intelligence and Data Mining(CIDM)
e12,18,496,4,2638,2640,0,841,595,TimesNewRoman,9,". Honolulu: IEEE Computer Society Press, 504-515. Girish Keshav Palshikar. (2005). Distance-Based Outliers in Sequences."
e12,18,496,4,2638,2640,0,841,595,TimesNewRoman,9,Lecture Notes in Computer Science Volume
e12,18,497,4,2638,2640,0,841,595,TimesNewRoman,9,"3816, 547-552. G. Hulten, L. Spencer, and P. Domingos. (2001). Mining time changing data streams."
e12,18,497,4,2638,2640,0,841,595,TimesNewRoman,9,In Proceedings of the 7th ACM SIGKDD.
e12,18,498,4,2638,2640,0,841,595,TimesNewRoman,9,"He, Z., Xu, X., Deng, S. , (2003). Discovering cluster-based local outliers."
e12,18,498,4,2638,2640,0,841,595,TimesNewRoman,9,Pattern Recognition Letters
e12,18,499,4,2638,2640,0,841,595,TimesNewRoman,9,"24(9-10), 1641-1650."
e12,18,500,4,2638,2640,0,841,595,TimesNewRoman,9,"Kavitha, C. (2012). Massive stream data processing to attain"
e12,18,501,4,2638,2640,0,841,595,TimesNewRoman,9,"anomaly Intrusion Prevention Devices, Circuits and Systems,"
e12,18,501,4,2638,2640,0,841,595,TimesNewRoman,9,In 2012 ICDCS
e12,18,502,4,2638,2640,0,841,595,TimesNewRoman,9,", 15-16 March, 572 -575. K. Yamanishi and J. Takeuchi. (2006). A unifying framework for detecting outliers and change points from non-stationary time series data."
e12,18,502,4,2638,2640,0,841,595,TimesNewRoman,9,Knowledge and Data Enginnering
e12,18,503,4,2638,2640,0,841,595,TimesNewRoman,9,", 18(4): 482-492. K. Yamanishi, J.I. Takeuchi, G.Williams, and P.Milne. (2000). On-line unsupervised outlier detection using finite mixtures with discounting learning algorithms."
e12,18,503,4,2638,2640,0,841,595,TimesNewRoman,9,In Proceeding of the sixth ACM SIGKDD International conference on Knowledge discovery and data mining.
e12,18,505,4,2638,2640,0,841,595,TimesNewRoman,9,320-324.
e12,18,506,4,2638,2640,0,841,595,TimesNewRoman,9,K. Burbeck and S. Nadjm-Tehrani. (2007). Anomaly Detection With fast Incremental Clustering.
e12,18,506,4,2638,2640,0,841,595,TimesNewRoman,9,Information Security Tech. Report
e12,18,507,4,2638,2640,0,841,595,TimesNewRoman,9,". 12(1): 56-67 Liu F.T., Ting K.M., and Zhou Z. H. (2008). Isolation forests."
e12,18,507,4,2638,2640,0,841,595,TimesNewRoman,9,In Proceedings of International Conference on Data Mining
e12,18,508,4,2638,2640,0,841,595,TimesNewRoman,9,", 413–422. M. Davy, F. Desobry, A. Gretton, and C. Doncarli. (2005). An online support vector machine for abnormal events detection. Signal Processing, 86:2009-2025. Pedro Henriques dos Santos Teixeira, Ruy Luiz Milidiú, (2010). Data stream anomaly detection through principal subspace tracking,"
e12,18,508,4,2638,2640,0,841,595,TimesNewRoman,9,In Proceedings of the 2010 ACM Symposium on Applied Computing
