filename,top,Text
a49,11113,Table VI. Summary of Results from Precision Study ¯ (cid:4) ¯ (cid:4) 1.530.647.295.085.795.53 − 1.240.74 − 6.99 − 1.461.184.8810.64 − 1.07 − 2.3311.5611.900.750.2732.3032.4214.9015.97 1.330.376.676.8135.2835.283.423.57
a49,11955,Table VII. Hypothesis Test for Precision Study
a49,13639,Table VIII. Summary of Results from Robustness Study
a49,16165,Table X. Results of Comparison to Similarity Sorting Approach
a49,22456,sed V3
a5,9371,Table 1. Summary of Binary ClassificationDatasets in Our Experiments
a5,10911,Table 2. Evaluation of Online Kernel Classification on Six Datasets
a5,12451,Table 3. Evaluation of Final Classifiers for Test Data
a5,13991,Table 4. Summary of Binary ClassificationDatasets in the OMKC Experiments
a5,16301,Table 5. Evaluation of Online Classification on Small-scale and Medium-scale Datasetsby Comparing BOMKC(SPA) with Unbounded OMKC Algorithms
a5,17072,Table 6. Evaluation of BOMKC Using Different Budget Learning Algorithms
a50,5996,( s ) i (cid:3) i ( s ) ( s ) ( s ) i ( s ) (cid:3)
a50,7831,Table 2. Description of the ImageNet Dataset
a50,9566,Fig. 2. Classification accuracy on the ImageNet dataset.
a50,9591,Table 3. Average Results ( % ) on Four Datasets
a50,12036,"Yoshua Bengio. 2009. Learning deep architectures for AI. Found. Trends Mach. Learn. 2, 1 (2009), 1–127.John Blitzer, Ryan McDonald, and Fernando Pereira. 2006. Domain adaptation with structural correspondence learning. In"
